n,beta_0.0,beta_0.2,beta_0.4,beta_0.6,beta_0.8
1409,0.33797073638762926,0.4472488989789112,0.5551736902929313,0.6632891303185985,0.7734785271260788
1410,0.33821060206285114,0.44746433473214653,0.5553652027268936,0.6634575272081243,0.7736232508209347
1411,0.338450467738073,0.4476797567669729,0.5555567129235972,0.6636258910809911,0.7737679255945301
1412,0.3386903334132949,0.4478951758102038,0.5557482095270186,0.6637941134980752,0.7739125298040067
1413,0.3389301990885168,0.44811059219067473,0.5559395990290591,0.6639622852660659,0.7740570868151146
1414,0.3391700647637387,0.4483259887184481,0.556130982471003,0.6641302987168202,0.7742016147489963
1415,0.33940993043896056,0.448541384788908,0.5563223627145972,0.6642982993406382,0.7743459747176035
1416,0.33964979611418245,0.4487567742089158,0.556513734050603,0.6644662883944396,0.7744902513899867
1417,0.33988966178940433,0.44897215219134634,0.5567049653302641,0.664634210431975,0.7746344769574114
1418,0.3401295274646262,0.44918750420205605,0.5568960671658838,0.6648020282877832,0.7747786877289451
1419,0.3403693931398481,0.4494028225626919,0.5570870850944771,0.664969838761518,0.7749228674814179
1420,0.34060925881507,0.44961811756217596,0.5572780177179916,0.665137422063754,0.7750667484148542
1421,0.34084912449029187,0.44983339257597366,0.5574689248800957,0.6653049835091382,0.7752105495763576
1422,0.34108899016551375,0.45004864193082955,0.5576597378796468,0.6654724945683229,0.7753541699890311
1423,0.34132885584073563,0.45026381371588653,0.5578505476099509,0.6656399539217368,0.7754977790691033
1424,0.3415687215159575,0.4504789716951765,0.5580413463983402,0.6658073966770243,0.7756413787797918
1425,0.3418085871911794,0.4506940904971773,0.5582320821662133,0.6659748277965745,0.7757849326086308
1426,0.3420484528664013,0.45090917621838444,0.5584227734064514,0.6661421645428578,0.7759284748777043
1427,0.34228831854162317,0.4511242506734022,0.5586134220342678,0.6663094907547548,0.776072001645656
1428,0.34252818421684506,0.45133931164364577,0.5588040493255844,0.6664768070403168,0.7762155229086153
1429,0.34276804989206694,0.4515543640249174,0.5589946663803773,0.666644059692933,0.7763590242686369
1430,0.3430079155672888,0.4517693635381304,0.5591852833444816,0.6668111531257683,0.7765023821589099
1431,0.3432477812425107,0.4519843372484306,0.5593758728412305,0.6669782081451572,0.776645681590303
1432,0.3434876469177326,0.45219926940025224,0.5595664563587751,0.6671450910612926,0.7767887841927855
1433,0.3437275125929545,0.45241418743083744,0.5597569820111489,0.6673119538136376,0.7769318578119803
1434,0.34396737826817636,0.45262910126496037,0.5599475002469231,0.6674787354182276,0.7770748035239464
1435,0.34420724394339824,0.45284401019450343,0.5601380096996422,0.6676454971261316,0.7772177125975538
1436,0.34444710961862013,0.4530589164450736,0.56032842572626,0.6678121020848098,0.7773605598358149
1437,0.344686975293842,0.4532738012887677,0.560518800438999,0.6679783695935945,0.7775033978700189
1438,0.3449268409690639,0.45348868103432194,0.5607091435176206,0.668144633179575,0.777646224756901
1439,0.3451667066442858,0.4537035486375223,0.5608994396965163,0.6683108892102644,0.7777890500893757
1440,0.34540657231950767,0.45391841067245986,0.5610897191894593,0.6684769083030545,0.7779318516202205
1441,0.34564643799472955,0.45413324995855614,0.5612799895807411,0.6686429174229359,0.7780746137035559
1442,0.34588630366995143,0.45434808382894143,0.5614700975927714,0.6688088780292619,0.7782172536601621
1443,0.3461261693451733,0.454562916711403,0.5616601197951745,0.6689748044283033,0.7783595954579674
1444,0.3463660350203952,0.45477774624770445,0.5618501366914189,0.6691406991474665,0.7785018693705459
1445,0.3466059006956171,0.4549925288121567,0.5620401381776978,0.6693065430395403,0.7786440483742211
1446,0.34684576637083897,0.45520729353130024,0.5622301158339706,0.6694723507931485,0.7787862037893297
1447,0.34708563204606085,0.45542204760600374,0.5624198530199025,0.6696375272381178,0.7789283336092238
1448,0.34732549772128274,0.45563676893148336,0.5626095288875064,0.6698026882102777,0.7790703860742345
1449,0.3475653633965046,0.45585145570397884,0.5627991954631346,0.6699678306779935,0.7792124125913725
1450,0.3478052290717265,0.4560661364925449,0.5629887702395107,0.6701329676663637,0.7793544374186623
1451,0.3480450947469484,0.4562808036887648,0.5631783441899104,0.6702980135746496,0.7794964341032282
1452,0.3482849604221703,0.4564954693284841,0.5633678351966542,0.6704630589422284,0.7796383912256903
1453,0.34852482609739216,0.4567101198647223,0.5635572804292455,0.6706280714935243,0.7797803247759524
1454,0.34876469177261404,0.4569247479665021,0.5637466934040446,0.6707930472201098,0.7799221063423771
1455,0.34900455744783593,0.45713937388279285,0.5639359933719471,0.6709580212704488,0.7800637875586098
1456,0.3492444231230578,0.4573539580756964,0.5641252856379846,0.6711228882658381,0.7802053460158638
1457,0.3494842887982797,0.4575685240219062,0.5643145745941734,0.6712877173615607,0.7803468442012276
1458,0.3497241544735016,0.4577830656342372,0.5645037608449208,0.6714525420773554,0.7804883105498589
1459,0.34996402014872346,0.45799759215118224,0.5646928203077635,0.6716173561955547,0.7806297674284807
1460,0.35020388582394535,0.45821209810583835,0.5648818678090698,0.6717821454296333,0.780771215407881
1461,0.35044375149916723,0.4584265680941805,0.565070874722544,0.6719468195939314,0.7809126566541398
1462,0.3506836171743891,0.4586410283530318,0.5652598288107562,0.6721114172260046,0.7810540257307237
1463,0.350923482849611,0.45885547228775825,0.5654487221811054,0.6722760120549703,0.781195337775385
1464,0.3511633485248329,0.4590698883859625,0.565637591474417,0.672440606385079,0.7813364841345866
1465,0.35140321420005477,0.4592842591951319,0.5658264602971211,0.6726051428166454,0.7814775605882398
1466,0.35164307987527665,0.4594986245413325,0.5660153110126952,0.6727695873933294,0.781618507320739
1467,0.35188294555049854,0.4597129816452091,0.5662041346307997,0.6729340261018207,0.7817594109144331
1468,0.3521228112257204,0.4599273189411065,0.566392932693252,0.6730984469071983,0.7819002254047667
1469,0.3523626769009423,0.46014162989430224,0.5665817211123383,0.6732627993908007,0.7820409841570073
1470,0.3526025425761642,0.4603559334673739,0.5667705049357687,0.6734268945420326,0.7821817248339346
1471,0.3528424082513861,0.46057023670978303,0.5669591886334352,0.6735909702741513,0.7823224281061821
1472,0.35308227392660796,0.46078452276456777,0.5671478466420468,0.6737550354261395,0.7824630478768186
1473,0.35332213960182984,0.46099878672555644,0.5673364825236525,0.6739191005341505,0.7826036641078871
1474,0.3535620052770517,0.4612130445676414,0.5675248336983126,0.674082973840424,0.7827441997667012
1475,0.3538018709522736,0.4614272825963767,0.5677131827204176,0.6742468238792192,0.782884733885794
1476,0.3540417366274955,0.46164151480389903,0.5679015267470976,0.6744106031645896,0.7830250723995577
1477,0.3542816023027174,0.46185574443813815,0.5680898653299178,0.6745743632643565,0.7831653376716817
1478,0.35452146797793926,0.46206996725002475,0.5682781698506458,0.6747381125973794,0.783305468748881
1479,0.35476133365316115,0.4622841346802889,0.5684664248068626,0.6749018613282073,0.783445340306719
1480,0.35500119932838303,0.46249830040715223,0.5686546471743616,0.6750652698849396,0.7835851447410946
1481,0.3552410650036049,0.46271246499699437,0.5688428645286743,0.6752286120637488,0.7837248061418611
1482,0.3554809306788268,0.46292659215763277,0.5690310294284888,0.6753919311124065,0.7838644242982156
1483,0.3557207963540487,0.46314071517450917,0.5692191866119921,0.6755552170012445,0.7840039231051683
1484,0.35596066202927057,0.4633548325526193,0.5694073029769263,0.6757184587660534,0.7841434032955676
1485,0.35620052770449245,0.4635689360862504,0.5695953563355988,0.675881697825301,0.784282764739338
1486,0.35644039337971434,0.46378303282847455,0.5697833441738567,0.6760448909462723,0.7844220880136588
1487,0.3566802590549362,0.46399709589351823,0.5699712862420295,0.6762080813919182,0.7845613380372023
1488,0.3569201247301581,0.4642111552866977,0.570159222952202,0.6763712596425199,0.7847005371123188
1489,0.35715999040538,0.4644252119639606,0.5703471147867843,0.6765343349572432,0.7848397286949517
1490,0.3573998560806019,0.4646392435211603,0.5705349634309406,0.6766973831292539,0.7849786121553859
1491,0.35763972175582376,0.4648532533604783,0.5707227837724724,0.6768604222544249,0.7851172617809642
1492,0.35787958743104564,0.4650671888526191,0.5709105972107555,0.6770234199464846,0.7852558869925279
1493,0.3581194531062675,0.46528107095582444,0.5710983490317141,0.6771863955322506,0.7853945013609039
1494,0.3583593187814894,0.46549494999221147,0.5712860511932265,0.6773493036397561,0.7855330673126323
1495,0.3585991844567113,0.46570882162063726,0.5714736997149511,0.6775121750906229,0.7856716256932604
1496,0.3588390501319332,0.46592269121004676,0.5716613285423847,0.6776750250122581,0.7858101422061142
1497,0.35907891580715506,0.4661365124289894,0.5718489303262025,0.6778378637614897,0.785948453884059
1498,0.35931878148237695,0.4663503246033385,0.572036514382031,0.6780006646798765,0.7860867408220481
1499,0.35955864715759883,0.46656412730335417,0.5722240949114434,0.6781634008910822,0.7862249972066957
1500,0.3597985128328207,0.46677790364201366,0.5724116746362584,0.6783259832004492,0.786363238479651
1501,0.3600383785080426,0.4669916689779955,0.5725992317085746,0.6784885288268475,0.7865014707069471
1502,0.3602782441832645,0.4672054140740967,0.5727867726619825,0.678650921570018,0.7866396901276186
1503,0.36051810985848637,0.4674191500128809,0.5729743045867692,0.6788133024773584,0.7867778815620023
1504,0.36075797553370825,0.4676328759170738,0.5731618327397873,0.6789756524556628,0.7869157881253437
1505,0.36099784120893014,0.4678465310493482,0.573349344663157,0.6791379736526003,0.7870536416838828
1506,0.361237706884152,0.46806017090712526,0.5735368350937443,0.6793002875993482,0.7871911129842327
1507,0.3614775725593739,0.4682738074632549,0.5737243206462994,0.6794625176316977,0.7873284029981944
1508,0.3617174382345958,0.4684874292427666,0.5739117716162475,0.679624626324979,0.7874656333145801
1509,0.3619573039098177,0.4687010355955938,0.5740991967424891,0.6797865911271649,0.7876028270484225
1510,0.36219716958503956,0.4689145980287839,0.5742865192108191,0.679948527316556,0.7877398545376765
1511,0.36243703526026144,0.4691281380347263,0.5744738343011916,0.6801104551881573,0.787876836171696
1512,0.3626769009354833,0.46934167136610605,0.5746611405197684,0.6802723265080663,0.7880137628666584
1513,0.3629167666107052,0.4695551523779065,0.5748483205156881,0.6804341711323858,0.7881506889867175
1514,0.3631566322859271,0.46976863079234027,0.5750354994087905,0.6805959538409331,0.7882875265834399
1515,0.363396497961149,0.46998210888623193,0.5752226580850387,0.680757724054043,0.7884243363866726
1516,0.36363636363637086,0.47019558455738153,0.5754098004774036,0.680919464248586,0.7885610597981586
1517,0.36387622931159275,0.4704090539079805,0.5755969133997834,0.6810811542977694,0.7886972802465684
1518,0.36411609498681463,0.47062251344007,0.5757840183941868,0.6812428237481148,0.7888334582244073
1519,0.3643559606620365,0.47083597279013695,0.5759710762189484,0.6814044144429084,0.7889696326371812
1520,0.3645958263372584,0.47104941869857436,0.5761581226454772,0.6815659567276002,0.7891057492093034
1521,0.3648356920124803,0.4712628408256125,0.5763450933467703,0.6817274605061958,0.789241822220071
1522,0.36507555768770217,0.4714762344592344,0.5765320638417099,0.681888941660656,0.7893778890300929
1523,0.36531542336292405,0.47168962761636,0.576719023466778,0.682050384363483,0.7895136981846893
1524,0.36555528903814594,0.47190298687882504,0.5769059572329195,0.6822116399571965,0.7896492171118341
1525,0.3657951547133678,0.4721163266333773,0.5770928797414254,0.6823728116137475,0.7897846175295837
1526,0.3660350203885897,0.47232966331671405,0.577279765814006,0.6825339776912663,0.7899199933162839
1527,0.3662748860638116,0.47254293170163786,0.577466580401153,0.6826950245968147,0.7900553479329748
1528,0.3665147517390335,0.472756190353195,0.5776533845726174,0.6828560355815534,0.7901906848293299
1529,0.36675461741425536,0.4729694465126045,0.5778401776560868,0.6830170363045202,0.7903257949954564
1530,0.36699448308947724,0.47318268130659114,0.5780269559467229,0.6831779930027343,0.7904608433125737
1531,0.3672343487646991,0.4733959098233815,0.5782137310460023,0.6833389078736842,0.7905958151048557
1532,0.367474214439921,0.473609121896394,0.5784004427345252,0.6834997018074088,0.7907307692134404
1533,0.3677140801151429,0.47382231523252183,0.5785871040081506,0.683660466931126,0.7908656094757684
1534,0.3679539457903648,0.47403544246166196,0.5787737426721627,0.6838212272417447,0.7910004164649679
1535,0.36819381146558666,0.47424854599367877,0.5789603306999851,0.6839819515100777,0.7911350768497255
1536,0.36843367714080855,0.47446163339485237,0.5791468479041245,0.6841426415834606,0.791269734047789
1537,0.36867354281603043,0.47467468041796085,0.5793333631035249,0.6843032916446028,0.7914043319675557
1538,0.3689134084912523,0.4748877239022603,0.5795197885748167,0.6844639150040462,0.7915387635177054
1539,0.3691532741664742,0.47510074839706806,0.5797061696704311,0.6846244938122464,0.7916731936158139
1540,0.3693931398416961,0.475313751047835,0.5798925347304373,0.6847850270852739,0.7918073945858958
1541,0.36963300551691797,0.47552672666458345,0.5800788988586163,0.6849455060383182,0.7919415405529872
1542,0.36987287119213985,0.47573968346034295,0.58026523880775,0.6851059561725357,0.7920754444636954
1543,0.37011273686736174,0.4759526362546943,0.5804514796532076,0.6852663387675112,0.7922091329341153
1544,0.3703526025425836,0.4761655889385587,0.5806376244898628,0.6854265762333573,0.7923428183972397
1545,0.3705924682178055,0.4763784817223713,0.5808237450779172,0.6855867767427621,0.7924763843595584
1546,0.3708323338930274,0.47659133509911045,0.5810098642876892,0.685746751001155,0.7926099282402984
1547,0.3710721995682493,0.4768041698896261,0.5811959330369567,0.685906624247136,0.7927433085374703
1548,0.37131206524347116,0.47701696526745946,0.5813819863184487,0.6860664254421466,0.7928766377953459
1549,0.37155193091869304,0.47722971451629564,0.5815680300047537,0.6862262082257312,0.7930097467677985
1550,0.3717917965939149,0.4774424584169888,0.5817540612016044,0.6863859745914768,0.7931428079152754
1551,0.3720316622691368,0.47765515578157697,0.5819400237328425,0.6865457383654882,0.7932758375502976
1552,0.3722715279443587,0.4778677496489499,0.5821258905502905,0.6867054782301227,0.7934085133141958
1553,0.3725113936195806,0.4780803038894351,0.5823117389150232,0.6868651912852982,0.793541153870381
1554,0.37275125929480246,0.4782928222066064,0.5824975845840396,0.6870246553502121,0.7936737920788351
1555,0.37299112497002435,0.478505327532403,0.5826833963964028,0.6871840784120797,0.7938062250071916
1556,0.37323099064524623,0.4787178324391394,0.5828691746786914,0.6873434529993417,0.7939386171815298
1557,0.3734708563204681,0.4789302964352559,0.5830549345275526,0.6875027910855297,0.7940708659235811
1558,0.37371072199569,0.47914273234731086,0.5832406625522023,0.6876620481427895,0.7942030742155937
1559,0.3739505876709119,0.4793551237699219,0.583426314456248,0.6878210882608934,0.7943352476271967
1560,0.37419045334613377,0.47956750815923127,0.5836119346474896,0.6879800987237391,0.7944674105240287
1561,0.37443031902135565,0.47977989078305966,0.5837975316572321,0.6881389102992411,0.7945994476757235
1562,0.37467018469657754,0.47999224541872043,0.5839831002240649,0.6882977080048392,0.7947313737893522
1563,0.3749100503717994,0.48020456932275785,0.5841686428597286,0.6884564251703488,0.7948632257976835
1564,0.3751499160470213,0.4804168922068132,0.5843541576740038,0.6886150651589955,0.794995011355871
